"SampleYear","Site","DepthZone","Species","SpeciesGroupF","Latitude","Longitude","Density_m2"
2016,"Underwater Arch","Inner","Leptogorgia chilensis","gorgonians",33.75186,-118.41573,0
2016,"Underwater Arch","Inner","Muricea californica","gorgonians",33.75186,-118.41573,0
2016,"Underwater Arch","Inner","Muricea fruticosa","gorgonians",33.75186,-118.41573,0
2016,"Underwater Arch","Middle","Eugorgia rubens","gorgonians",33.75156,-118.41691,0
2016,"Underwater Arch","Middle","Leptogorgia alba","gorgonians",33.75156,-118.41691,0
2016,"Underwater Arch","Middle","Leptogorgia chilensis","gorgonians",33.75156,-118.41691,0
2016,"Underwater Arch","Middle","Muricea californica","gorgonians",33.75156,-118.41691,0
2016,"Underwater Arch","Middle","Muricea fruticosa","gorgonians",33.75156,-118.41691,0
2016,"Underwater Arch","Outer","Eugorgia rubens","gorgonians",33.75132,-118.41776,0
2016,"Underwater Arch","Outer","Leptogorgia alba","gorgonians",33.75132,-118.41776,0
2016,"Underwater Arch","Outer","Leptogorgia chilensis","gorgonians",33.75132,-118.41776,0
2016,"Underwater Arch","Outer","Muricea californica","gorgonians",33.75132,-118.41776,0.2
2016,"Underwater Arch","Outer","Muricea fruticosa","gorgonians",33.75132,-118.41776,0.0166666666666667
2016,"Albondigas","Inner","Eugorgia rubens","gorgonians",33.75071,-118.41558,0
2016,"Albondigas","Inner","Leptogorgia alba","gorgonians",33.75071,-118.41558,0
2016,"Albondigas","Inner","Leptogorgia chilensis","gorgonians",33.75071,-118.41558,0
2016,"Albondigas","Inner","Muricea californica","gorgonians",33.75071,-118.41558,0
2016,"Albondigas","Inner","Muricea fruticosa","gorgonians",33.75071,-118.41558,0
2016,"Albondigas","Middle","Eugorgia rubens","gorgonians",33.75058,-118.41621,0
2016,"Albondigas","Middle","Leptogorgia alba","gorgonians",33.75058,-118.41621,0
2016,"Albondigas","Middle","Leptogorgia chilensis","gorgonians",33.75058,-118.41621,0
2016,"Albondigas","Middle","Muricea californica","gorgonians",33.75058,-118.41621,0
2016,"Albondigas","Middle","Muricea fruticosa","gorgonians",33.75058,-118.41621,0
2016,"Albondigas","Outer","Eugorgia rubens","gorgonians",33.74994,-118.41732,0
2016,"Albondigas","Outer","Leptogorgia alba","gorgonians",33.74994,-118.41732,0
2016,"Albondigas","Outer","Leptogorgia chilensis","gorgonians",33.74994,-118.41732,0
2016,"Albondigas","Outer","Muricea californica","gorgonians",33.74994,-118.41732,0.466666666666667
2016,"Albondigas","Outer","Muricea fruticosa","gorgonians",33.74994,-118.41732,0.00833333333333333
2016,"Hawthorne Reef","Inner","Eugorgia rubens","gorgonians",33.74718,-118.4153,0
2016,"Hawthorne Reef","Inner","Leptogorgia alba","gorgonians",33.74718,-118.4153,0
2016,"Hawthorne Reef","Inner","Leptogorgia chilensis","gorgonians",33.74718,-118.4153,0
2016,"Hawthorne Reef","Inner","Muricea californica","gorgonians",33.74718,-118.4153,0
2016,"Hawthorne Reef","Inner","Muricea fruticosa","gorgonians",33.74718,-118.4153,0
2016,"Hawthorne Reef","Middle","Eugorgia rubens","gorgonians",33.74711,-118.41632,0
2016,"Hawthorne Reef","Middle","Leptogorgia alba","gorgonians",33.74711,-118.41632,0
2016,"Hawthorne Reef","Middle","Leptogorgia chilensis","gorgonians",33.74711,-118.41632,0
2016,"Hawthorne Reef","Middle","Muricea californica","gorgonians",33.74711,-118.41632,0.0166666666666667
2016,"Hawthorne Reef","Middle","Muricea fruticosa","gorgonians",33.74711,-118.41632,0
2016,"Hawthorne Reef","Outer","Eugorgia rubens","gorgonians",33.74698,-118.41738,0
2016,"Hawthorne Reef","Outer","Leptogorgia alba","gorgonians",33.74698,-118.41738,0
2016,"Hawthorne Reef","Outer","Leptogorgia chilensis","gorgonians",33.74698,-118.41738,0
2016,"Hawthorne Reef","Outer","Muricea californica","gorgonians",33.74698,-118.41738,0.466666666666667
2016,"Hawthorne Reef","Outer","Muricea fruticosa","gorgonians",33.74698,-118.41738,0.025
2016,"Hawthorne Reef","Deep","Eugorgia rubens","gorgonians",33.74674,-118.41981,0
2016,"Hawthorne Reef","Deep","Leptogorgia alba","gorgonians",33.74674,-118.41981,0
2016,"Hawthorne Reef","Deep","Leptogorgia chilensis","gorgonians",33.74674,-118.41981,0.0166666666666667
2016,"Hawthorne Reef","Deep","Muricea californica","gorgonians",33.74674,-118.41981,0.225
2016,"Hawthorne Reef","Deep","Muricea fruticosa","gorgonians",33.74674,-118.41981,0.325
2016,"Point Vicente West","Inner","Eugorgia rubens","gorgonians",33.74082,-118.41278,0
2016,"Point Vicente West","Inner","Leptogorgia alba","gorgonians",33.74082,-118.41278,0
2016,"Point Vicente West","Inner","Leptogorgia chilensis","gorgonians",33.74082,-118.41278,0
2016,"Point Vicente West","Inner","Muricea californica","gorgonians",33.74082,-118.41278,0
2016,"Point Vicente West","Inner","Muricea fruticosa","gorgonians",33.74082,-118.41278,0
2016,"Point Vicente West","Middle","Eugorgia rubens","gorgonians",33.74043,-118.41367,0
2016,"Point Vicente West","Middle","Leptogorgia alba","gorgonians",33.74043,-118.41367,0
2016,"Point Vicente West","Middle","Leptogorgia chilensis","gorgonians",33.74043,-118.41367,0
2016,"Point Vicente West","Middle","Muricea californica","gorgonians",33.74043,-118.41367,0.00416666666666667
2016,"Point Vicente West","Middle","Muricea fruticosa","gorgonians",33.74043,-118.41367,0
2016,"Point Vicente West","Outer","Eugorgia rubens","gorgonians",33.7391,-118.41418,0
2016,"Point Vicente West","Outer","Leptogorgia alba","gorgonians",33.7391,-118.41418,0
2016,"Point Vicente West","Outer","Leptogorgia chilensis","gorgonians",33.7391,-118.41418,0.00416666666666667
2016,"Point Vicente West","Outer","Muricea californica","gorgonians",33.7391,-118.41418,0.075
2016,"Point Vicente West","Outer","Muricea fruticosa","gorgonians",33.7391,-118.41418,0.00833333333333333
2016,"Point Vicente West","Deep","Eugorgia rubens","gorgonians",33.73848,-118.4148,0
2016,"Point Vicente West","Deep","Leptogorgia alba","gorgonians",33.73848,-118.4148,0
2016,"Point Vicente West","Deep","Leptogorgia chilensis","gorgonians",33.73848,-118.4148,0.208333333333333
2016,"Point Vicente West","Deep","Muricea californica","gorgonians",33.73848,-118.4148,0.145833333333333
2016,"Point Vicente West","Deep","Muricea fruticosa","gorgonians",33.73848,-118.4148,0
2016,"Long Point West","Inner","Eugorgia rubens","gorgonians",33.73809,-118.40329,0
2016,"Long Point West","Inner","Leptogorgia alba","gorgonians",33.73809,-118.40329,0
2016,"Long Point West","Inner","Leptogorgia chilensis","gorgonians",33.73809,-118.40329,0
2016,"Long Point West","Inner","Muricea californica","gorgonians",33.73809,-118.40329,0
2016,"Long Point West","Inner","Muricea fruticosa","gorgonians",33.73809,-118.40329,0
2016,"Long Point West","Middle","Eugorgia rubens","gorgonians",33.73754,-118.40376,0
2016,"Long Point West","Middle","Leptogorgia alba","gorgonians",33.73754,-118.40376,0
2016,"Long Point West","Middle","Leptogorgia chilensis","gorgonians",33.73754,-118.40376,0
2016,"Long Point West","Middle","Muricea californica","gorgonians",33.73754,-118.40376,0
2016,"Long Point West","Middle","Muricea fruticosa","gorgonians",33.73754,-118.40376,0
2016,"Long Point East","Inner","Eugorgia rubens","gorgonians",33.73654,-118.39913,0
2016,"Long Point East","Inner","Leptogorgia alba","gorgonians",33.73654,-118.39913,0
2016,"Long Point East","Inner","Leptogorgia chilensis","gorgonians",33.73654,-118.39913,0
2016,"Long Point East","Inner","Muricea californica","gorgonians",33.73654,-118.39913,0
2016,"Long Point East","Inner","Muricea fruticosa","gorgonians",33.73654,-118.39913,0
2016,"Long Point East","Middle","Eugorgia rubens","gorgonians",33.73579,-118.40104,0
2016,"Long Point East","Middle","Leptogorgia alba","gorgonians",33.73579,-118.40104,0
2016,"Long Point East","Middle","Leptogorgia chilensis","gorgonians",33.73579,-118.40104,0
2016,"Long Point East","Middle","Muricea californica","gorgonians",33.73579,-118.40104,0.00833333333333333
2016,"Long Point East","Middle","Muricea fruticosa","gorgonians",33.73579,-118.40104,0
2016,"Long Point East","Outer","Eugorgia rubens","gorgonians",33.73515,-118.40182,0.00833333333333333
2016,"Long Point East","Outer","Leptogorgia alba","gorgonians",33.73515,-118.40182,0
2016,"Long Point East","Outer","Leptogorgia chilensis","gorgonians",33.73515,-118.40182,0
2016,"Long Point East","Outer","Muricea californica","gorgonians",33.73515,-118.40182,0.25
2016,"Long Point East","Outer","Muricea fruticosa","gorgonians",33.73515,-118.40182,0.0333333333333333
2016,"Long Point East","Deep","Eugorgia rubens","gorgonians",33.73393,-118.40277,0.0416666666666667
2016,"Long Point East","Deep","Leptogorgia alba","gorgonians",33.73393,-118.40277,0
2016,"Long Point East","Deep","Leptogorgia chilensis","gorgonians",33.73393,-118.40277,0.591666666666667
2016,"Long Point East","Deep","Muricea californica","gorgonians",33.73393,-118.40277,0.166666666666667
2016,"Long Point East","Deep","Muricea fruticosa","gorgonians",33.73393,-118.40277,0
2016,"Old Marineland","Inner","Eugorgia rubens","gorgonians",33.73755,-118.3952,0
2016,"Old Marineland","Inner","Leptogorgia alba","gorgonians",33.73755,-118.3952,0
2016,"Old Marineland","Inner","Leptogorgia chilensis","gorgonians",33.73755,-118.3952,0
2016,"Old Marineland","Inner","Muricea californica","gorgonians",33.73755,-118.3952,0
2016,"Old Marineland","Inner","Muricea fruticosa","gorgonians",33.73755,-118.3952,0
2016,"120 Reef","Inner","Eugorgia rubens","gorgonians",33.73828,-118.39231,0
2016,"120 Reef","Inner","Leptogorgia alba","gorgonians",33.73828,-118.39231,0
2016,"120 Reef","Inner","Leptogorgia chilensis","gorgonians",33.73828,-118.39231,0
2016,"120 Reef","Inner","Muricea californica","gorgonians",33.73828,-118.39231,0.108333333333333
2016,"120 Reef","Inner","Muricea fruticosa","gorgonians",33.73828,-118.39231,0
2016,"120 Reef","Middle","Eugorgia rubens","gorgonians",33.73742,-118.39236,0
2016,"120 Reef","Middle","Leptogorgia alba","gorgonians",33.73742,-118.39236,0
2016,"120 Reef","Middle","Leptogorgia chilensis","gorgonians",33.73742,-118.39236,0
2016,"120 Reef","Middle","Muricea californica","gorgonians",33.73742,-118.39236,0.2
2016,"120 Reef","Middle","Muricea fruticosa","gorgonians",33.73742,-118.39236,0
2016,"Abalone Cove Kelp West","Inner","Eugorgia rubens","gorgonians",33.73942,-118.38814,0
2016,"Abalone Cove Kelp West","Inner","Leptogorgia alba","gorgonians",33.73942,-118.38814,0
2016,"Abalone Cove Kelp West","Inner","Leptogorgia chilensis","gorgonians",33.73942,-118.38814,0
2016,"Abalone Cove Kelp West","Inner","Muricea californica","gorgonians",33.73942,-118.38814,0.00833333333333333
2016,"Abalone Cove Kelp West","Inner","Muricea fruticosa","gorgonians",33.73942,-118.38814,0
2016,"Abalone Cove Kelp West","Middle","Eugorgia rubens","gorgonians",33.739,-118.38758,0
2016,"Abalone Cove Kelp West","Middle","Leptogorgia alba","gorgonians",33.739,-118.38758,0
2016,"Abalone Cove Kelp West","Middle","Leptogorgia chilensis","gorgonians",33.739,-118.38758,0.00833333333333333
2016,"Abalone Cove Kelp West","Middle","Muricea californica","gorgonians",33.739,-118.38758,0.270833333333333
2016,"Abalone Cove Kelp West","Middle","Muricea fruticosa","gorgonians",33.739,-118.38758,0.00416666666666667
2016,"Abalone Cove Kelp West","Outer","Eugorgia rubens","gorgonians",33.73779,-118.3865,0
2016,"Abalone Cove Kelp West","Outer","Leptogorgia alba","gorgonians",33.73779,-118.3865,0
2016,"Abalone Cove Kelp West","Outer","Leptogorgia chilensis","gorgonians",33.73779,-118.3865,0.579166666666667
2016,"Abalone Cove Kelp West","Outer","Muricea californica","gorgonians",33.73779,-118.3865,0.675
2016,"Abalone Cove Kelp West","Outer","Muricea fruticosa","gorgonians",33.73779,-118.3865,0.025
2016,"Portuguese Point","Inner","Eugorgia rubens","gorgonians",33.73711,-118.37718,0
2016,"Portuguese Point","Inner","Leptogorgia alba","gorgonians",33.73711,-118.37718,0
2016,"Portuguese Point","Inner","Leptogorgia chilensis","gorgonians",33.73711,-118.37718,0
2016,"Portuguese Point","Inner","Muricea californica","gorgonians",33.73711,-118.37718,0
2016,"Portuguese Point","Inner","Muricea fruticosa","gorgonians",33.73711,-118.37718,0
2016,"Portuguese Point","Middle","Eugorgia rubens","gorgonians",33.73664,-118.37632,0
2016,"Portuguese Point","Middle","Leptogorgia alba","gorgonians",33.73664,-118.37632,0
2016,"Portuguese Point","Middle","Leptogorgia chilensis","gorgonians",33.73664,-118.37632,0
2016,"Portuguese Point","Middle","Muricea californica","gorgonians",33.73664,-118.37632,0.0166666666666667
2016,"Portuguese Point","Middle","Muricea fruticosa","gorgonians",33.73664,-118.37632,0.00833333333333333
2016,"Portuguese Point","Outer","Eugorgia rubens","gorgonians",33.73542,-118.37528,0
2016,"Portuguese Point","Outer","Leptogorgia alba","gorgonians",33.73542,-118.37528,0
2016,"Portuguese Point","Outer","Leptogorgia chilensis","gorgonians",33.73542,-118.37528,0.075
2016,"Portuguese Point","Outer","Muricea californica","gorgonians",33.73542,-118.37528,0.391666666666667
2016,"Portuguese Point","Outer","Muricea fruticosa","gorgonians",33.73542,-118.37528,0.0333333333333333
2016,"Portuguese Bend","Inner","Eugorgia rubens","gorgonians",33.72827,-118.35692,0
2016,"Portuguese Bend","Inner","Leptogorgia alba","gorgonians",33.72827,-118.35692,0
2016,"Portuguese Bend","Inner","Leptogorgia chilensis","gorgonians",33.72827,-118.35692,0
2016,"Portuguese Bend","Inner","Muricea californica","gorgonians",33.72827,-118.35692,0
2016,"Portuguese Bend","Inner","Muricea fruticosa","gorgonians",33.72827,-118.35692,0
2016,"Portuguese Bend","Middle","Eugorgia rubens","gorgonians",33.7281,-118.35735,0.00833333333333333
2016,"Portuguese Bend","Middle","Leptogorgia alba","gorgonians",33.7281,-118.35735,0
2016,"Portuguese Bend","Middle","Leptogorgia chilensis","gorgonians",33.7281,-118.35735,0
2016,"Portuguese Bend","Middle","Muricea californica","gorgonians",33.7281,-118.35735,0.225
2016,"Portuguese Bend","Middle","Muricea fruticosa","gorgonians",33.7281,-118.35735,0.00833333333333333
2016,"Portuguese Bend","Outer","Eugorgia rubens","gorgonians",33.72744,-118.35767,0
2016,"Portuguese Bend","Outer","Leptogorgia alba","gorgonians",33.72744,-118.35767,0
2016,"Portuguese Bend","Outer","Leptogorgia chilensis","gorgonians",33.72744,-118.35767,0
2016,"Portuguese Bend","Outer","Muricea californica","gorgonians",33.72744,-118.35767,0.108333333333333
2016,"Portuguese Bend","Outer","Muricea fruticosa","gorgonians",33.72744,-118.35767,0
2016,"Portuguese Bend","Deep","Eugorgia rubens","gorgonians",33.72611,-118.35827,0.025
2016,"Portuguese Bend","Deep","Leptogorgia alba","gorgonians",33.72611,-118.35827,0
2016,"Portuguese Bend","Deep","Leptogorgia chilensis","gorgonians",33.72611,-118.35827,0.575
2016,"Portuguese Bend","Deep","Muricea californica","gorgonians",33.72611,-118.35827,0.391666666666667
2016,"Portuguese Bend","Deep","Muricea fruticosa","gorgonians",33.72611,-118.35827,0.025
2016,"Bunker Point","Inner","Eugorgia rubens","gorgonians",33.72563,-118.35286,0
2016,"Bunker Point","Inner","Leptogorgia alba","gorgonians",33.72563,-118.35286,0
2016,"Bunker Point","Inner","Leptogorgia chilensis","gorgonians",33.72563,-118.35286,0
2016,"Bunker Point","Inner","Muricea californica","gorgonians",33.72563,-118.35286,0
2016,"Bunker Point","Inner","Muricea fruticosa","gorgonians",33.72563,-118.35286,0
2016,"Bunker Point","Middle","Eugorgia rubens","gorgonians",33.72529,-118.3536,0
2016,"Bunker Point","Middle","Leptogorgia alba","gorgonians",33.72529,-118.3536,0
2016,"Bunker Point","Middle","Leptogorgia chilensis","gorgonians",33.72529,-118.3536,0
2016,"Bunker Point","Middle","Muricea californica","gorgonians",33.72529,-118.3536,0.0333333333333333
2016,"Bunker Point","Middle","Muricea fruticosa","gorgonians",33.72529,-118.3536,0
2016,"Bunker Point","Outer","Eugorgia rubens","gorgonians",33.72491,-118.35365,0
2016,"Bunker Point","Outer","Leptogorgia alba","gorgonians",33.72491,-118.35365,0
2016,"Bunker Point","Outer","Leptogorgia chilensis","gorgonians",33.72491,-118.35365,0
2016,"Bunker Point","Outer","Muricea californica","gorgonians",33.72491,-118.35365,0.166666666666667
2016,"Bunker Point","Outer","Muricea fruticosa","gorgonians",33.72491,-118.35365,0
2016,"Bunker Point","Deep","Eugorgia rubens","gorgonians",33.7243,-118.35386,0.158333333333333
2016,"Bunker Point","Deep","Leptogorgia alba","gorgonians",33.7243,-118.35386,0
2016,"Bunker Point","Deep","Leptogorgia chilensis","gorgonians",33.7243,-118.35386,0.258333333333333
2016,"Bunker Point","Deep","Muricea californica","gorgonians",33.7243,-118.35386,0.808333333333333
2016,"Bunker Point","Deep","Muricea fruticosa","gorgonians",33.7243,-118.35386,0.0583333333333333
2016,"Burial Grounds","Inner","Eugorgia rubens","gorgonians",33.72541,-118.34695,0
2016,"Burial Grounds","Inner","Leptogorgia alba","gorgonians",33.72541,-118.34695,0
2016,"Burial Grounds","Inner","Leptogorgia chilensis","gorgonians",33.72541,-118.34695,0
2016,"Burial Grounds","Inner","Muricea californica","gorgonians",33.72541,-118.34695,0
2016,"Burial Grounds","Inner","Muricea fruticosa","gorgonians",33.72541,-118.34695,0
2016,"Burial Grounds","Middle","Eugorgia rubens","gorgonians",33.72437,-118.34743,0
2016,"Burial Grounds","Middle","Leptogorgia alba","gorgonians",33.72437,-118.34743,0
2016,"Burial Grounds","Middle","Leptogorgia chilensis","gorgonians",33.72437,-118.34743,0
2016,"Burial Grounds","Middle","Muricea californica","gorgonians",33.72437,-118.34743,0
2016,"Burial Grounds","Middle","Muricea fruticosa","gorgonians",33.72437,-118.34743,0
2016,"Burial Grounds","Outer","Eugorgia rubens","gorgonians",33.72333,-118.34777,0
2016,"Burial Grounds","Outer","Leptogorgia alba","gorgonians",33.72333,-118.34777,0
2016,"Burial Grounds","Outer","Leptogorgia chilensis","gorgonians",33.72333,-118.34777,0
2016,"Burial Grounds","Outer","Muricea californica","gorgonians",33.72333,-118.34777,0.075
2016,"Burial Grounds","Outer","Muricea fruticosa","gorgonians",33.72333,-118.34777,0
2016,"Burial Grounds","Deep","Eugorgia rubens","gorgonians",33.72206,-118.34868,0.1
2016,"Burial Grounds","Deep","Leptogorgia alba","gorgonians",33.72206,-118.34868,0
2016,"Burial Grounds","Deep","Leptogorgia chilensis","gorgonians",33.72206,-118.34868,0.216666666666667
2016,"Burial Grounds","Deep","Muricea californica","gorgonians",33.72206,-118.34868,0.533333333333333
2016,"Burial Grounds","Deep","Muricea fruticosa","gorgonians",33.72206,-118.34868,0.0333333333333333
2016,"Old 18th","Inner","Eugorgia rubens","gorgonians",33.72405,-118.3431,0
2016,"Old 18th","Inner","Leptogorgia alba","gorgonians",33.72405,-118.3431,0
2016,"Old 18th","Inner","Leptogorgia chilensis","gorgonians",33.72405,-118.3431,0
