SampleYear,Site,DepthZone,Species,SpeciesGroupF,Latitude,Longitude,Density_m2
2020,PVR 8C,ARM,Egregia menziesii,kelp - understory,NA,NA,0
2020,PVR 8C,ARM,Eisenia arborea,kelp - understory,NA,NA,0
2020,PVR 8C,ARM,Eugorgia rubens,gorgonians,NA,NA,0.004166667
2020,PVR 8C,ARM,Laminaria farlowii,kelp - understory,NA,NA,0.0375
2020,PVR 8C,ARM,Leptogorgia alba,gorgonians,NA,NA,0
2020,PVR 8C,ARM,Leptogorgia chilensis,gorgonians,NA,NA,0.0125
2020,PVR 8C,ARM,Muricea californica,gorgonians,NA,NA,0.066666667
2020,PVR 8C,ARM,Muricea fruticosa,gorgonians,NA,NA,0
2020,PVR 8C,ARM,Pterygophora californica,kelp - understory,NA,NA,0.004166667
2020,PVR 8C,ARM,Saccharina latissima,kelp - understory,NA,NA,0
2020,PVR 8C,ARM,Stephanocystis spp.,kelp - understory,NA,NA,0.004166667
2020,PVR 8C,ARM,Undaria pinnatifida,kelp - understory,NA,NA,0
2021,SBI - Southeast Sealion,Inner,Agarum fimbriatum,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Alaria marginata,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Desmarestia ligulata,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Desmarestia ligulata var. firma,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Egregia menziesii,kelp - understory,33.46894,-119.02893,0.05
2021,SBI - Southeast Sealion,Inner,Eisenia arborea,kelp - understory,33.46894,-119.02893,0.116666667
2021,SBI - Southeast Sealion,Inner,Eugorgia rubens,gorgonians,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Laminaria farlowii,kelp - understory,33.46894,-119.02893,0.008333333
2021,SBI - Southeast Sealion,Inner,Leptogorgia alba,gorgonians,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Leptogorgia chilensis,gorgonians,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Muricea californica,gorgonians,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Muricea fruticosa,gorgonians,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Pterygophora californica,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Saccharina latissima,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Inner,Stephanocystis spp.,kelp - understory,33.46894,-119.02893,0.525
2021,SBI - Southeast Sealion,Inner,Undaria pinnatifida,kelp - understory,33.46894,-119.02893,0
2021,SBI - Southeast Sealion,Middle,Agarum fimbriatum,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Alaria marginata,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Desmarestia ligulata,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Desmarestia ligulata var. firma,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Egregia menziesii,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Eisenia arborea,kelp - understory,33.46874,-119.02838,0.008333333
2021,SBI - Southeast Sealion,Middle,Eugorgia rubens,gorgonians,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Laminaria farlowii,kelp - understory,33.46874,-119.02838,0.008333333
2021,SBI - Southeast Sealion,Middle,Leptogorgia alba,gorgonians,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Leptogorgia chilensis,gorgonians,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Muricea californica,gorgonians,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Muricea fruticosa,gorgonians,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Pterygophora californica,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Saccharina latissima,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Middle,Stephanocystis spp.,kelp - understory,33.46874,-119.02838,2.091666667
2021,SBI - Southeast Sealion,Middle,Undaria pinnatifida,kelp - understory,33.46874,-119.02838,0
2021,SBI - Southeast Sealion,Outer,Agarum fimbriatum,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Alaria marginata,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Desmarestia ligulata,kelp - understory,33.4687,-119.02746,0.225
2021,SBI - Southeast Sealion,Outer,Desmarestia ligulata var. firma,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Egregia menziesii,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Eisenia arborea,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Eugorgia rubens,gorgonians,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Laminaria farlowii,kelp - understory,33.4687,-119.02746,0.408333333
2021,SBI - Southeast Sealion,Outer,Leptogorgia alba,gorgonians,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Leptogorgia chilensis,gorgonians,33.4687,-119.02746,0.025
2021,SBI - Southeast Sealion,Outer,Muricea californica,gorgonians,33.4687,-119.02746,0.125
2021,SBI - Southeast Sealion,Outer,Muricea fruticosa,gorgonians,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Pterygophora californica,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Saccharina latissima,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Sealion,Outer,Stephanocystis spp.,kelp - understory,33.4687,-119.02746,0.158333333
2021,SBI - Southeast Sealion,Outer,Undaria pinnatifida,kelp - understory,33.4687,-119.02746,0
2021,SBI - Southeast Reef,Inner,Agarum fimbriatum,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Alaria marginata,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Desmarestia ligulata,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Desmarestia ligulata var. firma,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Egregia menziesii,kelp - understory,33.46281,-119.03201,0.016666667
2021,SBI - Southeast Reef,Inner,Eisenia arborea,kelp - understory,33.46281,-119.03201,0.591666667
2021,SBI - Southeast Reef,Inner,Eugorgia rubens,gorgonians,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Laminaria farlowii,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Leptogorgia alba,gorgonians,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Leptogorgia chilensis,gorgonians,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Muricea californica,gorgonians,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Muricea fruticosa,gorgonians,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Pterygophora californica,kelp - understory,33.46281,-119.03201,0.008333333
2021,SBI - Southeast Reef,Inner,Saccharina latissima,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Inner,Stephanocystis spp.,kelp - understory,33.46281,-119.03201,0.55
2021,SBI - Southeast Reef,Inner,Undaria pinnatifida,kelp - understory,33.46281,-119.03201,0
2021,SBI - Southeast Reef,Middle,Agarum fimbriatum,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Alaria marginata,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Desmarestia ligulata,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Desmarestia ligulata var. firma,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Egregia menziesii,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Eisenia arborea,kelp - understory,33.46271,-119.03163,0.141666667
2021,SBI - Southeast Reef,Middle,Eugorgia rubens,gorgonians,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Laminaria farlowii,kelp - understory,33.46271,-119.03163,0.116666667
2021,SBI - Southeast Reef,Middle,Leptogorgia alba,gorgonians,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Leptogorgia chilensis,gorgonians,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Muricea californica,gorgonians,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Muricea fruticosa,gorgonians,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Pterygophora californica,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Saccharina latissima,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Middle,Stephanocystis spp.,kelp - understory,33.46271,-119.03163,0.866666667
2021,SBI - Southeast Reef,Middle,Undaria pinnatifida,kelp - understory,33.46271,-119.03163,0
2021,SBI - Southeast Reef,Outer,Agarum fimbriatum,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Alaria marginata,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Desmarestia ligulata,kelp - understory,33.46149,-119.03048,0.116666667
2021,SBI - Southeast Reef,Outer,Desmarestia ligulata var. firma,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Egregia menziesii,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Eisenia arborea,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Eugorgia rubens,gorgonians,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Laminaria farlowii,kelp - understory,33.46149,-119.03048,0.341666667
2021,SBI - Southeast Reef,Outer,Leptogorgia alba,gorgonians,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Leptogorgia chilensis,gorgonians,33.46149,-119.03048,0.066666667
2021,SBI - Southeast Reef,Outer,Muricea californica,gorgonians,33.46149,-119.03048,0.033333333
2021,SBI - Southeast Reef,Outer,Muricea fruticosa,gorgonians,33.46149,-119.03048,0.016666667
2021,SBI - Southeast Reef,Outer,Pterygophora californica,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Saccharina latissima,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Outer,Stephanocystis spp.,kelp - understory,33.46149,-119.03048,0.008333333
2021,SBI - Southeast Reef,Outer,Undaria pinnatifida,kelp - understory,33.46149,-119.03048,0
2021,SBI - Southeast Reef,Deep,Agarum fimbriatum,kelp - understory,33.46159,-119.02667,0.125
2021,SBI - Southeast Reef,Deep,Alaria marginata,kelp - understory,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Desmarestia ligulata,kelp - understory,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Desmarestia ligulata var. firma,kelp - understory,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Egregia menziesii,kelp - understory,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Eisenia arborea,kelp - understory,33.46159,-119.02667,0.133333333
2021,SBI - Southeast Reef,Deep,Eugorgia rubens,gorgonians,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Laminaria farlowii,kelp - understory,33.46159,-119.02667,0.158333333
2021,SBI - Southeast Reef,Deep,Leptogorgia alba,gorgonians,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Leptogorgia chilensis,gorgonians,33.46159,-119.02667,0.575
2021,SBI - Southeast Reef,Deep,Muricea californica,gorgonians,33.46159,-119.02667,0.016666667
2021,SBI - Southeast Reef,Deep,Muricea fruticosa,gorgonians,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Pterygophora californica,kelp - understory,33.46159,-119.02667,0.091666667
2021,SBI - Southeast Reef,Deep,Saccharina latissima,kelp - understory,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Stephanocystis spp.,kelp - understory,33.46159,-119.02667,0
2021,SBI - Southeast Reef,Deep,Undaria pinnatifida,kelp - understory,33.46159,-119.02667,0
2021,SBI - Cat Canyon,Inner,Agarum fimbriatum,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Alaria marginata,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Desmarestia ligulata,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Desmarestia ligulata var. firma,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Egregia menziesii,kelp - understory,33.46438,-119.04294,0.016666667
2021,SBI - Cat Canyon,Inner,Eisenia arborea,kelp - understory,33.46438,-119.04294,0.275
2021,SBI - Cat Canyon,Inner,Eugorgia rubens,gorgonians,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Laminaria farlowii,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Leptogorgia alba,gorgonians,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Leptogorgia chilensis,gorgonians,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Muricea californica,gorgonians,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Muricea fruticosa,gorgonians,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Pterygophora californica,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Saccharina latissima,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Stephanocystis spp.,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Inner,Undaria pinnatifida,kelp - understory,33.46438,-119.04294,0
2021,SBI - Cat Canyon,Middle,Agarum fimbriatum,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Alaria marginata,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Desmarestia ligulata,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Desmarestia ligulata var. firma,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Egregia menziesii,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Eisenia arborea,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Eugorgia rubens,gorgonians,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Laminaria farlowii,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Leptogorgia alba,gorgonians,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Leptogorgia chilensis,gorgonians,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Muricea californica,gorgonians,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Muricea fruticosa,gorgonians,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Pterygophora californica,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Saccharina latissima,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Stephanocystis spp.,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Middle,Undaria pinnatifida,kelp - understory,33.46439,-119.04279,0
2021,SBI - Cat Canyon,Outer,Agarum fimbriatum,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Alaria marginata,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Desmarestia ligulata,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Desmarestia ligulata var. firma,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Egregia menziesii,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Eisenia arborea,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Eugorgia rubens,gorgonians,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Laminaria farlowii,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Leptogorgia alba,gorgonians,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Leptogorgia chilensis,gorgonians,33.46414,-119.04275,0.033333333
2021,SBI - Cat Canyon,Outer,Muricea californica,gorgonians,33.46414,-119.04275,0.083333333
2021,SBI - Cat Canyon,Outer,Muricea fruticosa,gorgonians,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Pterygophora californica,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Saccharina latissima,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Stephanocystis spp.,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Outer,Undaria pinnatifida,kelp - understory,33.46414,-119.04275,0
2021,SBI - Cat Canyon,Deep,Agarum fimbriatum,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Alaria marginata,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Desmarestia ligulata,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Desmarestia ligulata var. firma,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Egregia menziesii,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Eisenia arborea,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Eugorgia rubens,gorgonians,NA,NA,0
2021,SBI - Cat Canyon,Deep,Laminaria farlowii,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Leptogorgia alba,gorgonians,NA,NA,0
2021,SBI - Cat Canyon,Deep,Leptogorgia chilensis,gorgonians,NA,NA,0.5
2021,SBI - Cat Canyon,Deep,Muricea californica,gorgonians,NA,NA,0.066666667
2021,SBI - Cat Canyon,Deep,Muricea fruticosa,gorgonians,NA,NA,0
2021,SBI - Cat Canyon,Deep,Pterygophora californica,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Saccharina latissima,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Stephanocystis spp.,kelp - understory,NA,NA,0
2021,SBI - Cat Canyon,Deep,Undaria pinnatifida,kelp - understory,NA,NA,0
2021,SBI - Sutil,Inner,Agarum fimbriatum,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Alaria marginata,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Desmarestia ligulata,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Desmarestia ligulata var. firma,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Egregia menziesii,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Eisenia arborea,kelp - understory,33.46538,-119.04849,0.858333333
2021,SBI - Sutil,Inner,Eugorgia rubens,gorgonians,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Laminaria farlowii,kelp - understory,33.46538,-119.04849,0.025
2021,SBI - Sutil,Inner,Leptogorgia alba,gorgonians,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Leptogorgia chilensis,gorgonians,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Muricea californica,gorgonians,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Muricea fruticosa,gorgonians,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Pterygophora californica,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Saccharina latissima,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Stephanocystis spp.,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Inner,Undaria pinnatifida,kelp - understory,33.46538,-119.04849,0
2021,SBI - Sutil,Middle,Agarum fimbriatum,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Alaria marginata,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Desmarestia ligulata,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Desmarestia ligulata var. firma,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Egregia menziesii,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Eisenia arborea,kelp - understory,33.46535,-119.04849,0.283333333
2021,SBI - Sutil,Middle,Eugorgia rubens,gorgonians,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Laminaria farlowii,kelp - understory,33.46535,-119.04849,0.008333333
2021,SBI - Sutil,Middle,Leptogorgia alba,gorgonians,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Leptogorgia chilensis,gorgonians,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Muricea californica,gorgonians,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Muricea fruticosa,gorgonians,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Pterygophora californica,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Saccharina latissima,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Stephanocystis spp.,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Middle,Undaria pinnatifida,kelp - understory,33.46535,-119.04849,0
2021,SBI - Sutil,Outer,Agarum fimbriatum,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Alaria marginata,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Desmarestia ligulata,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Desmarestia ligulata var. firma,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Egregia menziesii,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Eisenia arborea,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Eugorgia rubens,gorgonians,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Laminaria farlowii,kelp - understory,33.46559,-119.04856,0.016666667
2021,SBI - Sutil,Outer,Leptogorgia alba,gorgonians,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Leptogorgia chilensis,gorgonians,33.46559,-119.04856,0.008333333
2021,SBI - Sutil,Outer,Muricea californica,gorgonians,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Muricea fruticosa,gorgonians,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Pterygophora californica,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Saccharina latissima,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Stephanocystis spp.,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Outer,Undaria pinnatifida,kelp - understory,33.46559,-119.04856,0
2021,SBI - Sutil,Deep,Agarum fimbriatum,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Alaria marginata,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Desmarestia ligulata,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Desmarestia ligulata var. firma,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Egregia menziesii,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Eisenia arborea,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Eugorgia rubens,gorgonians,NA,NA,0
2021,SBI - Sutil,Deep,Laminaria farlowii,kelp - understory,NA,NA,0.008333333
2021,SBI - Sutil,Deep,Leptogorgia alba,gorgonians,NA,NA,0
2021,SBI - Sutil,Deep,Leptogorgia chilensis,gorgonians,NA,NA,0.308333333
2021,SBI - Sutil,Deep,Muricea californica,gorgonians,NA,NA,0.083333333
2021,SBI - Sutil,Deep,Muricea fruticosa,gorgonians,NA,NA,0.025
2021,SBI - Sutil,Deep,Pterygophora californica,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Saccharina latissima,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Stephanocystis spp.,kelp - understory,NA,NA,0
2021,SBI - Sutil,Deep,Undaria pinnatifida,kelp - understory,NA,NA,0
2021,SCAI - Indian Rock,Inner,Agarum fimbriatum,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Alaria marginata,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Desmarestia ligulata,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Desmarestia ligulata var. firma,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Egregia menziesii,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Eisenia arborea,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Eugorgia rubens,gorgonians,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Laminaria farlowii,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Leptogorgia alba,gorgonians,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Leptogorgia chilensis,gorgonians,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Muricea californica,gorgonians,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Muricea fruticosa,gorgonians,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Pterygophora californica,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Saccharina latissima,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Stephanocystis spp.,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Inner,Undaria pinnatifida,kelp - understory,33.46853,-118.5258,0
2021,SCAI - Indian Rock,Middle,Agarum fimbriatum,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Alaria marginata,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Desmarestia ligulata,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Desmarestia ligulata var. firma,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Egregia menziesii,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Eisenia arborea,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Eugorgia rubens,gorgonians,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Laminaria farlowii,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Leptogorgia alba,gorgonians,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Leptogorgia chilensis,gorgonians,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Muricea californica,gorgonians,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Muricea fruticosa,gorgonians,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Pterygophora californica,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Saccharina latissima,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Stephanocystis spp.,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Middle,Undaria pinnatifida,kelp - understory,33.46865,-118.52567,0
2021,SCAI - Indian Rock,Outer,Agarum fimbriatum,kelp - understory,33.46855,-118.52486,0
2021,SCAI - Indian Rock,Outer,Alaria marginata,kelp - understory,33.46855,-118.52486,0
2021,SCAI - Indian Rock,Outer,Desmarestia ligulata,kelp - understory,33.46855,-118.52486,0
2021,SCAI - Indian Rock,Outer,Desmarestia ligulata var. firma,kelp - understory,33.46855,-118.52486,0
2021,SCAI - Indian Rock,Outer,Egregia menziesii,kelp - understory,33.46855,-118.52486,0
2021,SCAI - Indian Rock,Outer,Eisenia arborea,kelp - understory,33.46855,-118.52486,0
