"SampleYear","Site","DepthZone","Species","SpeciesGroupF","Latitude","Longitude","Density_m2"
2019,"PVR 4C","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 4C","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.0166666666666667
2019,"PVR 4C","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 4C","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.0333333333333333
2019,"PVR 4C","ARM","Muricea californica","gorgonians",NA,NA,0.2
2019,"PVR 4C","ARM","Muricea fruticosa","gorgonians",NA,NA,0.00833333333333333
2019,"PVR 4C","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0
2019,"PVR 4C","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 5A","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.258333333333333
2019,"PVR 5A","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 5A","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.00833333333333333
2019,"PVR 5A","ARM","Muricea californica","gorgonians",NA,NA,0.416666666666667
2019,"PVR 5A","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 5A","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0
2019,"PVR 5A","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 5B","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.00833333333333333
2019,"PVR 5B","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 5B","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0
2019,"PVR 5B","ARM","Muricea californica","gorgonians",NA,NA,0
2019,"PVR 5B","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 5B","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0
2019,"PVR 5B","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 5C","ARM","Laminaria farlowii","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 5C","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0
2019,"PVR 5C","ARM","Muricea californica","gorgonians",NA,NA,0
2019,"PVR 5C","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 5C","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0
2019,"PVR 5C","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 6A","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.6
2019,"PVR 6A","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 6A","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.0166666666666667
2019,"PVR 6A","ARM","Muricea californica","gorgonians",NA,NA,0.441666666666667
2019,"PVR 6A","ARM","Muricea fruticosa","gorgonians",NA,NA,0.0166666666666667
2019,"PVR 6A","ARM","Pterygophora californica","kelp - understory",NA,NA,0.05
2019,"PVR 6A","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 6A","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0.0333333333333333
2019,"PVR 6A","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 6C","ARM","Laminaria farlowii","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 6C","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.00833333333333333
2019,"PVR 6C","ARM","Muricea californica","gorgonians",NA,NA,0
2019,"PVR 6C","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 6C","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0
2019,"PVR 6C","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 7A","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.733333333333333
2019,"PVR 7A","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 7A","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.00833333333333333
2019,"PVR 7A","ARM","Muricea californica","gorgonians",NA,NA,0.158333333333333
2019,"PVR 7A","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 7A","ARM","Pterygophora californica","kelp - understory",NA,NA,0.0666666666666667
2019,"PVR 7A","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 7A","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0.025
2019,"PVR 7A","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 7B","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.55
2019,"PVR 7B","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 7B","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.0333333333333333
2019,"PVR 7B","ARM","Muricea californica","gorgonians",NA,NA,0.3
2019,"PVR 7B","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 7B","ARM","Pterygophora californica","kelp - understory",NA,NA,0.0166666666666667
2019,"PVR 7B","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 7B","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0.00833333333333333
2019,"PVR 7B","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 7C","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.0583333333333333
2019,"PVR 7C","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 7C","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0
2019,"PVR 7C","ARM","Muricea californica","gorgonians",NA,NA,0.05
2019,"PVR 7C","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 7C","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0
2019,"PVR 7C","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 8A","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.95
2019,"PVR 8A","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 8A","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0
2019,"PVR 8A","ARM","Muricea californica","gorgonians",NA,NA,0.05
2019,"PVR 8A","ARM","Muricea fruticosa","gorgonians",NA,NA,0
2019,"PVR 8A","ARM","Pterygophora californica","kelp - understory",NA,NA,0.0416666666666667
2019,"PVR 8A","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 8A","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0.0333333333333333
2019,"PVR 8A","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 8B","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.591666666666667
2019,"PVR 8B","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 8B","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.0833333333333333
2019,"PVR 8B","ARM","Muricea californica","gorgonians",NA,NA,0.233333333333333
2019,"PVR 8B","ARM","Muricea fruticosa","gorgonians",NA,NA,0.0416666666666667
2019,"PVR 8B","ARM","Pterygophora californica","kelp - understory",NA,NA,0.0166666666666667
2019,"PVR 8B","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 8B","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0.00833333333333333
2019,"PVR 8B","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Agarum fimbriatum","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Alaria marginata","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Desmarestia ligulata","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Egregia menziesii","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Eisenia arborea","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Eugorgia rubens","gorgonians",NA,NA,0
2019,"PVR 8C","ARM","Laminaria farlowii","kelp - understory",NA,NA,0.608333333333333
2019,"PVR 8C","ARM","Leptogorgia alba","gorgonians",NA,NA,0
2019,"PVR 8C","ARM","Leptogorgia chilensis","gorgonians",NA,NA,0.025
2019,"PVR 8C","ARM","Muricea californica","gorgonians",NA,NA,0.133333333333333
2019,"PVR 8C","ARM","Muricea fruticosa","gorgonians",NA,NA,0.00833333333333333
2019,"PVR 8C","ARM","Pterygophora californica","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Saccharina latissima","kelp - understory",NA,NA,0
2019,"PVR 8C","ARM","Stephanocystis spp.","kelp - understory",NA,NA,0.00833333333333333
2019,"PVR 8C","ARM","Undaria pinnatifida","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Agarum fimbriatum","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Alaria marginata","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Desmarestia ligulata","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Egregia menziesii","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Eisenia arborea","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Eugorgia rubens","gorgonians",NA,NA,0
2020,"Nicholas Canyon West","Inner","Laminaria farlowii","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Leptogorgia alba","gorgonians",NA,NA,0
2020,"Nicholas Canyon West","Inner","Leptogorgia chilensis","gorgonians",NA,NA,0
2020,"Nicholas Canyon West","Inner","Muricea californica","gorgonians",NA,NA,0
2020,"Nicholas Canyon West","Inner","Muricea fruticosa","gorgonians",NA,NA,0
2020,"Nicholas Canyon West","Inner","Pterygophora californica","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Saccharina latissima","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Inner","Stephanocystis spp.","kelp - understory",NA,NA,0.0416666666666667
2020,"Nicholas Canyon West","Inner","Undaria pinnatifida","kelp - understory",NA,NA,0
2020,"Nicholas Canyon West","Middle","Agarum fimbriatum","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Alaria marginata","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Desmarestia ligulata","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Desmarestia ligulata var. firma","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Egregia menziesii","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Eisenia arborea","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Eugorgia rubens","gorgonians",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Laminaria farlowii","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Leptogorgia alba","gorgonians",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Leptogorgia chilensis","gorgonians",34.0382,-118.91257,0.025
2020,"Nicholas Canyon West","Middle","Muricea californica","gorgonians",34.0382,-118.91257,0.325
2020,"Nicholas Canyon West","Middle","Muricea fruticosa","gorgonians",34.0382,-118.91257,0.00833333333333333
2020,"Nicholas Canyon West","Middle","Pterygophora californica","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Saccharina latissima","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Stephanocystis spp.","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Middle","Undaria pinnatifida","kelp - understory",34.0382,-118.91257,0
2020,"Nicholas Canyon West","Outer","Agarum fimbriatum","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Alaria marginata","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Desmarestia ligulata","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Desmarestia ligulata var. firma","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Egregia menziesii","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Eisenia arborea","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Eugorgia rubens","gorgonians",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Laminaria farlowii","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Leptogorgia alba","gorgonians",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Leptogorgia chilensis","gorgonians",34.0368,-118.91181,0.075
2020,"Nicholas Canyon West","Outer","Muricea californica","gorgonians",34.0368,-118.91181,0.291666666666667
2020,"Nicholas Canyon West","Outer","Muricea fruticosa","gorgonians",34.0368,-118.91181,0.0166666666666667
2020,"Nicholas Canyon West","Outer","Pterygophora californica","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Saccharina latissima","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Stephanocystis spp.","kelp - understory",34.0368,-118.91181,0
2020,"Nicholas Canyon West","Outer","Undaria pinnatifida","kelp - understory",34.0368,-118.91181,0
2020,"Lechuza","Inner","Agarum fimbriatum","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Alaria marginata","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Desmarestia ligulata","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Egregia menziesii","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Eisenia arborea","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Eugorgia rubens","gorgonians",NA,NA,0
2020,"Lechuza","Inner","Laminaria farlowii","kelp - understory",NA,NA,0.00833333333333333
2020,"Lechuza","Inner","Leptogorgia alba","gorgonians",NA,NA,0
2020,"Lechuza","Inner","Leptogorgia chilensis","gorgonians",NA,NA,0
2020,"Lechuza","Inner","Muricea californica","gorgonians",NA,NA,0.375
2020,"Lechuza","Inner","Muricea fruticosa","gorgonians",NA,NA,0
2020,"Lechuza","Inner","Pterygophora californica","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Saccharina latissima","kelp - understory",NA,NA,0
2020,"Lechuza","Inner","Stephanocystis spp.","kelp - understory",NA,NA,1
2020,"Lechuza","Inner","Undaria pinnatifida","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Agarum fimbriatum","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Alaria marginata","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Desmarestia ligulata","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Desmarestia ligulata var. firma","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Egregia menziesii","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Eisenia arborea","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Eugorgia rubens","gorgonians",NA,NA,0
2020,"Lechuza","Middle","Laminaria farlowii","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Leptogorgia alba","gorgonians",NA,NA,0
2020,"Lechuza","Middle","Leptogorgia chilensis","gorgonians",NA,NA,0.0333333333333333
2020,"Lechuza","Middle","Muricea californica","gorgonians",NA,NA,1.29166666666667
2020,"Lechuza","Middle","Muricea fruticosa","gorgonians",NA,NA,0.0333333333333333
2020,"Lechuza","Middle","Pterygophora californica","kelp - understory",NA,NA,0.258333333333333
2020,"Lechuza","Middle","Saccharina latissima","kelp - understory",NA,NA,0
2020,"Lechuza","Middle","Stephanocystis spp.","kelp - understory",NA,NA,0.141666666666667
2020,"Lechuza","Middle","Undaria pinnatifida","kelp - understory",NA,NA,0
2020,"Point Dume","Inner","Agarum fimbriatum","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Inner","Alaria marginata","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Inner","Desmarestia ligulata","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Inner","Desmarestia ligulata var. firma","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Inner","Egregia menziesii","kelp - understory",33.99899,-118.80577,0.0833333333333333
2020,"Point Dume","Inner","Eisenia arborea","kelp - understory",33.99899,-118.80577,0.141666666666667
2020,"Point Dume","Inner","Eugorgia rubens","gorgonians",33.99899,-118.80577,0
2020,"Point Dume","Inner","Laminaria farlowii","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Inner","Leptogorgia alba","gorgonians",33.99899,-118.80577,0
2020,"Point Dume","Inner","Leptogorgia chilensis","gorgonians",33.99899,-118.80577,0
2020,"Point Dume","Inner","Muricea californica","gorgonians",33.99899,-118.80577,0.0666666666666667
2020,"Point Dume","Inner","Muricea fruticosa","gorgonians",33.99899,-118.80577,0
2020,"Point Dume","Inner","Pterygophora californica","kelp - understory",33.99899,-118.80577,0.0166666666666667
2020,"Point Dume","Inner","Saccharina latissima","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Inner","Stephanocystis spp.","kelp - understory",33.99899,-118.80577,0.025
2020,"Point Dume","Inner","Undaria pinnatifida","kelp - understory",33.99899,-118.80577,0
2020,"Point Dume","Middle","Agarum fimbriatum","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Alaria marginata","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Desmarestia ligulata","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Desmarestia ligulata var. firma","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Egregia menziesii","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Eisenia arborea","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Eugorgia rubens","gorgonians",33.99893,-118.80638,0
2020,"Point Dume","Middle","Laminaria farlowii","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Leptogorgia alba","gorgonians",33.99893,-118.80638,0
2020,"Point Dume","Middle","Leptogorgia chilensis","gorgonians",33.99893,-118.80638,0
2020,"Point Dume","Middle","Muricea californica","gorgonians",33.99893,-118.80638,1.175
2020,"Point Dume","Middle","Muricea fruticosa","gorgonians",33.99893,-118.80638,0
2020,"Point Dume","Middle","Pterygophora californica","kelp - understory",33.99893,-118.80638,0.0583333333333333
2020,"Point Dume","Middle","Saccharina latissima","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Middle","Stephanocystis spp.","kelp - understory",33.99893,-118.80638,0.266666666666667
2020,"Point Dume","Middle","Undaria pinnatifida","kelp - understory",33.99893,-118.80638,0
2020,"Point Dume","Outer","Agarum fimbriatum","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Alaria marginata","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Desmarestia ligulata","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Desmarestia ligulata var. firma","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Egregia menziesii","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Eisenia arborea","kelp - understory",33.99888,-118.80612,0.00833333333333333
2020,"Point Dume","Outer","Eugorgia rubens","gorgonians",33.99888,-118.80612,0
2020,"Point Dume","Outer","Laminaria farlowii","kelp - understory",33.99888,-118.80612,0.1
2020,"Point Dume","Outer","Leptogorgia alba","gorgonians",33.99888,-118.80612,0
2020,"Point Dume","Outer","Leptogorgia chilensis","gorgonians",33.99888,-118.80612,0
2020,"Point Dume","Outer","Muricea californica","gorgonians",33.99888,-118.80612,1.64166666666667
2020,"Point Dume","Outer","Muricea fruticosa","gorgonians",33.99888,-118.80612,0.025
2020,"Point Dume","Outer","Pterygophora californica","kelp - understory",33.99888,-118.80612,0.125
2020,"Point Dume","Outer","Saccharina latissima","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Stephanocystis spp.","kelp - understory",33.99888,-118.80612,0
2020,"Point Dume","Outer","Undaria pinnatifida","kelp - understory",33.99888,-118.80612,0
2020,"Little Dume West","Inner","Agarum fimbriatum","kelp - understory",34.00613,-118.7916,0
2020,"Little Dume West","Inner","Alaria marginata","kelp - understory",34.00613,-118.7916,0
2020,"Little Dume West","Inner","Desmarestia ligulata","kelp - understory",34.00613,-118.7916,0
2020,"Little Dume West","Inner","Desmarestia ligulata var. firma","kelp - understory",34.00613,-118.7916,0
2020,"Little Dume West","Inner","Egregia menziesii","kelp - understory",34.00613,-118.7916,0
2020,"Little Dume West","Inner","Eisenia arborea","kelp - understory",34.00613,-118.7916,0.0416666666666667
2020,"Little Dume West","Inner","Eugorgia rubens","gorgonians",34.00613,-118.7916,0
